candidate_id,uav_type,cargo_ids,route,prep_s,duration_s,energy_kwh,return_soc,charge_s,latest_start_s,delivery_offsets
K040c90fda97c2e13,A,"[""S012-FOD-01""]","[""S012""]",330.0,2049.090073643448,2.83022801543736,0.37106044101392,1317.6214266819038,,"{""S012-FOD-01"": 1274.475036821724}"
K043e8d4d4fdb7723,C,"[""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01"", ""S013-FOD-01"", ""S013-MED-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]","[""S013"", ""S014"", ""S010""]",540.0,2986.899946790136,6.0108319284475105,0.2486460089440612,2461.2669806212007,1119.6492587328512,"{""S013-FOD-01"": 1247.6164665061224, ""S013-MED-01"": 1247.6164665061224, ""S014-FOD-01"": 1907.8641164121264, ""S014-MED-01"": 1907.8641164121264, ""S014-WAT-01"": 1907.8641164121264, ""S010-FOD-01"": 2480.350741267149, ""S010-MED-01"": 2480.350741267149, ""S010-WAT-01"": 2480.350741267149}"
K0469b0c0203a08c5,C,"[""S001-HYG-01"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S002-MED-01"", ""S002-WAT-01"", ""S005-FOD-01"", ""S005-MED-01"", ""S005-WAT-03""]","[""S001"", ""S005"", ""S002""]",570.0,3079.477862461497,6.393248432150081,0.2008439459812399,2564.838117040647,1141.0183299461337,"{""S001-HYG-01"": 1200.2695386645796, ""S001-MED-01"": 1200.2695386645796, ""S001-MED-02"": 1200.2695386645796, ""S001-WAT-01"": 1200.2695386645796, ""S005-FOD-01"": 1796.896423929853, ""S005-MED-01"": 1796.896423929853, ""S005-WAT-03"": 1796.896423929853, ""S002-MED-01"": 2458.9816700538663, ""S002-WAT-01"": 2458.9816700538663}"
K0493f435657e90c2,C,"[""S003-FOD-01"", ""S003-FOD-02"", ""S003-MED-01"", ""S003-WAT-04""]","[""S003""]",420.0,2304.0913496046687,5.069644903698979,0.3662943870376276,2206.3621614184735,5686.494325197666,"{""S003-FOD-01"": 1513.5056748023344, ""S003-FOD-02"": 1513.5056748023344, ""S003-MED-01"": 1513.5056748023344, ""S003-WAT-04"": 1513.5056748023344}"
K04a6c62e7c0c35e3,C,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]","[""S015"", ""S007""]",510.0,2545.2717770027584,5.146481592582101,0.35668980092723734,2227.172097990986,1614.5514516622586,"{""S015-FOD-01"": 1424.914861275337, ""S015-MED-01"": 1424.914861275337, ""S015-WAT-01"": 1424.914861275337, ""S007-FOD-01"": 1985.4485483377414, ""S007-HYG-01"": 1985.4485483377414, ""S007-MED-01"": 1985.4485483377414, ""S007-WAT-01"": 1985.4485483377414}"
K04b43167b8b50721,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S001-WAT-06"", ""S013-MED-01"", ""S013-WAT-01""]","[""S013"", ""S001""]",540.0,2256.6157837540723,5.703292275623303,0.2870884655470871,2377.9749913146447,1655.2837549105072,"{""S013-MED-01"": 1247.6164665061224, ""S013-WAT-01"": 1247.6164665061224, ""S001-MED-01"": 1944.7162450894928, ""S001-MED-02"": 1944.7162450894928, ""S001-WAT-01"": 1944.7162450894928, ""S001-WAT-02"": 1944.7162450894928, ""S001-WAT-03"": 1944.7162450894928, ""S001-WAT-06"": 1944.7162450894928}"
K04f65dcb9b32bc5a,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S005-FOD-01"", ""S005-MED-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]","[""S011"", ""S005"", ""S001""]",600.0,2734.828500672869,4.7033476943508665,0.4120815382061417,2107.156667220026,1177.071037991711,"{""S011-FOD-01"": 1183.9005286794275, ""S011-MED-01"": 1183.9005286794275, ""S011-WAT-01"": 1183.9005286794275, ""S005-FOD-01"": 1753.2020767430156, ""S005-MED-01"": 1753.2020767430156, ""S001-FOD-01"": 2422.928962008289, ""S001-FOD-02"": 2422.928962008289, ""S001-FOD-03"": 2422.928962008289, ""S001-MED-01"": 2422.928962008289, ""S001-MED-02"": 2422.928962008289}"
K05bd334d1743edf6,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-07""]","[""S001""]",480.0,1494.1690773291593,2.309532357648675,0.7113084552939156,1458.8316801965161,2417.7304613354204,"{""S001-FOD-01"": 1182.2695386645796, ""S001-FOD-02"": 1182.2695386645796, ""S001-MED-01"": 1182.2695386645796, ""S001-MED-02"": 1182.2695386645796, ""S001-WAT-01"": 1182.2695386645796, ""S001-WAT-07"": 1182.2695386645796}"
K05d267bc4bf64ed9,C,"[""S003-FOD-01"", ""S003-FOD-02"", ""S003-HYG-01"", ""S003-MED-01"", ""S003-WAT-01"", ""S003-WAT-03""]","[""S003""]",480.0,2436.0913496046687,5.645047242492665,0.2943690946884169,2362.2002948417635,5554.494325197666,"{""S003-FOD-01"": 1645.5056748023344, ""S003-FOD-02"": 1645.5056748023344, ""S003-HYG-01"": 1645.5056748023344, ""S003-MED-01"": 1645.5056748023344, ""S003-WAT-01"": 1645.5056748023344, ""S003-WAT-03"": 1645.5056748023344}"
K05d98545035b5fc0,A,"[""S007-WAT-01""]","[""S007""]",330.0,1667.4240845409602,1.8725482434819618,0.5838781681151196,1040.9583814503444,2518.64795772952,"{""S007-WAT-01"": 1081.35204227048}"
K0696e1756ca66a15,A,"[""S002-MED-01"", ""S002-WAT-04"", ""S009-MED-01""]","[""S002"", ""S009""]",390.0,2275.8147510533395,3.0053255513614356,0.3321498774752365,1368.2051592821927,2286.1910090326983,"{""S002-MED-01"": 1313.8089909673017, ""S002-WAT-04"": 1313.8089909673017, ""S009-MED-01"": 1713.098135137675}"
K06a64136c405b28a,C,"[""S012-FOD-01"", ""S012-MED-01"", ""S012-WAT-01"", ""S013-FOD-01"", ""S013-MED-01"", ""S013-WAT-01""]","[""S012"", ""S013""]",480.0,2503.1585304752866,5.7586085921061025,0.2801739259867372,2392.9564936954025,1574.8579360308358,"{""S012-FOD-01"": 1441.690341184267, ""S012-MED-01"": 1441.690341184267, ""S012-WAT-01"": 1441.690341184267, ""S013-FOD-01"": 2025.1420639691642, ""S013-MED-01"": 2025.1420639691642, ""S013-WAT-01"": 2025.1420639691642}"
K06bbe6d54f91b0d5,C,"[""S009-FOD-01"", ""S009-MED-01"", ""S012-FOD-01"", ""S012-MED-01"", ""S012-WAT-01"", ""S013-FOD-01"", ""S013-MED-01"", ""S013-WAT-01""]","[""S013"", ""S012"", ""S009""]",540.0,2910.744985029804,6.2810256115016365,0.21487179856229544,2534.4444364483597,1725.7418107089807,"{""S013-FOD-01"": 1283.6164665061224, ""S013-MED-01"": 1283.6164665061224, ""S013-WAT-01"": 1283.6164665061224, ""S012-FOD-01"": 1874.2581892910193, ""S012-MED-01"": 1874.2581892910193, ""S012-WAT-01"": 1874.2581892910193, ""S009-FOD-01"": 2422.345966426504, ""S009-MED-01"": 2422.345966426504}"
K0735478dbfc2ad58,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S005-MED-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]","[""S005"", ""S011"", ""S001""]",570.0,2787.5699643275384,5.660501930270559,0.2924372587161801,2366.385939448276,1124.3295743370413,"{""S005-MED-01"": 1283.2302622628904, ""S011-FOD-01"": 1886.8218103264787, ""S011-MED-01"": 1886.8218103264787, ""S011-WAT-01"": 1886.8218103264787, ""S001-FOD-01"": 2475.6704256629587, ""S001-FOD-02"": 2475.6704256629587, ""S001-FOD-03"": 2475.6704256629587, ""S001-MED-01"": 2475.6704256629587, ""S001-MED-02"": 2475.6704256629587}"
K08687fa7698f9ca9,C,"[""S006-MED-01"", ""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]","[""S006"", ""S007"", ""S015""]",570.0,3051.268461015817,6.185886308614606,0.22676421142317427,2508.677541916456,1722.260087321924,"{""S006-MED-01"": 1119.4219339808324, ""S007-FOD-01"": 1877.739912678076, ""S007-HYG-01"": 1877.739912678076, ""S007-MED-01"": 1877.739912678076, ""S007-WAT-01"": 1877.739912678076, ""S007-WAT-02"": 1877.739912678076, ""S015-FOD-01"": 2389.6735997404803, ""S015-MED-01"": 2389.6735997404803, ""S015-WAT-01"": 2389.6735997404803}"
K091c5ef322117554,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-04"", ""S010-MED-01"", ""S010-WAT-01"", ""S013-MED-01"", ""S013-WAT-01""]","[""S010"", ""S013"", ""S001""]",540.0,2694.2433635962584,5.3837819871346495,0.3270272516081688,2291.4409548489675,1217.6561750683213,"{""S010-MED-01"": 1276.159205522987, ""S010-WAT-01"": 1276.159205522987, ""S013-MED-01"": 1757.2440463483085, ""S013-WAT-01"": 1757.2440463483085, ""S001-MED-01"": 2382.3438249316787, ""S001-MED-02"": 2382.3438249316787, ""S001-WAT-01"": 2382.3438249316787, ""S001-WAT-04"": 2382.3438249316787}"
K0947c5dcebc9a04a,A,"[""S004-FOD-01""]","[""S004""]",330.0,2118.800185367184,2.9543410441199582,0.34347976797334256,1353.4763016346546,,"{""S004-FOD-01"": 1311.0467593502588}"
K0963ff6eae1a7f89,C,"[""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01"", ""S013-FOD-01"", ""S013-MED-01"", ""S013-WAT-01"", ""S014-FOD-01"", ""S014-MED-01""]","[""S013"", ""S010"", ""S014""]",540.0,3027.0673716597903,5.371025270073257,0.3286218412408429,2287.98601064484,1262.7420678135336,"{""S013-FOD-01"": 1283.6164665061224, ""S013-MED-01"": 1283.6164665061224, ""S013-WAT-01"": 1283.6164665061224, ""S010-FOD-01"": 1800.711307331444, ""S010-MED-01"": 1800.711307331444, ""S010-WAT-01"": 1800.711307331444, ""S014-FOD-01"": 2337.2579321864664, ""S014-MED-01"": 2337.2579321864664}"
K096ee2e83ddadd4c,C,"[""S003-FOD-02""]","[""S003""]",330.0,2106.0913496046687,4.695424207416355,0.4130719740729556,2105.0107228419297,,"{""S003-FOD-02"": 1315.5056748023344}"
K097aaa1ea48d5010,C,"[""S002-FOD-01"", ""S002-FOD-02"", ""S002-MED-01"", ""S005-FOD-01"", ""S005-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]","[""S009"", ""S002"", ""S005""]",540.0,2971.342326498051,6.07037021784879,0.24120372276890123,2477.3919340007137,1797.1531818888523,"{""S009-FOD-01"": 1306.1690186032997, ""S009-MED-01"": 1306.1690186032997, ""S009-WAT-01"": 1306.1690186032997, ""S002-FOD-01"": 1802.8468181111477, ""S002-FOD-02"": 1802.8468181111477, ""S002-MED-01"": 1802.8468181111477, ""S005-FOD-01"": 2467.3820642351607, ""S005-MED-01"": 2467.3820642351607}"
K0992c11c34b1a641,B,"[""S001-WAT-05""]","[""S001""]",330.0,1089.100207293352,1.0069748039987942,0.7482562990003014,1103.022415066144,,"{""S001-WAT-05"": 797.6734369800093}"
K0994874273d48613,C,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]","[""S007"", ""S008""]",420.0,2874.068232085353,6.3254009310496855,0.20932488361878931,2546.4627521592897,2390.256771334983,"{""S007-MED-01"": 1209.7432286650169, ""S007-WAT-01"": 1209.7432286650169, ""S008-MED-01"": 2172.057625542622, ""S008-WAT-01"": 2172.057625542622}"
K09a03706f0a6eb81,A,"[""S006-MED-01""]","[""S006""]",330.0,1253.4781941236301,1.2312990987205092,0.7263779780621091,855.708628519258,2724.4975696048514,"{""S006-MED-01"": 875.5024303951484}"
K0a02861a7da416d3,C,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S015-MED-01"", ""S015-WAT-01""]","[""S007"", ""S015""]",510.0,2545.271777002758,5.043741089526689,0.3695323638091639,2199.346545080145,2192.256771334983,"{""S007-FOD-01"": 1407.7432286650169, ""S007-HYG-01"": 1407.7432286650169, ""S007-MED-01"": 1407.7432286650169, ""S007-WAT-01"": 1407.7432286650169, ""S007-WAT-02"": 1407.7432286650169, ""S015-MED-01"": 1883.6769157274211, ""S015-WAT-01"": 1883.6769157274211}"
K0b263dfe406b2703,C,"[""S009-MED-01"", ""S012-FOD-01"", ""S012-MED-01"", ""S012-WAT-01"", ""S013-FOD-01"", ""S013-MED-01"", ""S013-WAT-01""]","[""S009"", ""S012"", ""S013""]",510.0,2844.744985029805,6.387014260426283,0.20162321744671463,2563.149695532118,1233.271481476318,"{""S009-MED-01"": 1204.1690186032997, ""S012-FOD-01"": 1783.2767957387846, ""S012-MED-01"": 1783.2767957387846, ""S012-WAT-01"": 1783.2767957387846, ""S013-FOD-01"": 2366.728518523682, ""S013-MED-01"": 2366.728518523682, ""S013-WAT-01"": 2366.728518523682}"
K0b81218887b13280,C,"[""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S010-MED-01"", ""S010-WAT-01"", ""S013-MED-01"", ""S013-WAT-01""]","[""S010"", ""S013"", ""S001""]",570.0,2760.2433635962584,5.920412907401133,0.2599483865748584,2436.7784957544736,1151.6561750683213,"{""S010-MED-01"": 1306.159205522987, ""S010-WAT-01"": 1306.159205522987, ""S013-MED-01"": 1787.2440463483085, ""S013-WAT-01"": 1787.2440463483085, ""S001-FOD-03"": 2448.3438249316787, ""S001-MED-01"": 2448.3438249316787, ""S001-MED-02"": 2448.3438249316787, ""S001-WAT-01"": 2448.3438249316787, ""S001-WAT-02"": 2448.3438249316787}"
K0c74574a418b9724,C,"[""S013-WAT-01""]","[""S013""]",330.0,1479.6329330122453,3.1441470239487814,0.6069816220064024,1684.8731523194615,2598.3835334938776,"{""S013-WAT-01"": 1001.6164665061226}"
K0cc4065fac53a1d2,C,"[""S003-FOD-01"", ""S003-FOD-02"", ""S003-HYG-01"", ""S003-MED-01"", ""S003-WAT-01""]","[""S003""]",450.0,2370.0913496046687,5.209161832281397,0.3488547709648254,2244.147996242878,5620.494325197666,"{""S003-FOD-01"": 1579.5056748023344, ""S003-FOD-02"": 1579.5056748023344, ""S003-HYG-01"": 1579.5056748023344, ""S003-MED-01"": 1579.5056748023344, ""S003-WAT-01"": 1579.5056748023344}"
K0d0a8f2f78149811,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03""]","[""S001"", ""S005""]",540.0,2306.8566861927434,4.747782753097132,0.4065271558628585,2119.19116229714,2465.7304613354204,"{""S001-MED-01"": 1134.2695386645796, ""S001-MED-02"": 1134.2695386645796, ""S001-WAT-01"": 1134.2695386645796, ""S005-HYG-01"": 1802.896423929853, ""S005-MED-01"": 1802.896423929853, ""S005-WAT-01"": 1802.896423929853, ""S005-WAT-02"": 1802.896423929853, ""S005-WAT-03"": 1802.896423929853}"
K0e041dd6c71a8aee,A,"[""S004-MED-01""]","[""S004""]",330.0,2118.800185367184,2.908700406386348,0.3536221319141448,1340.2912285116115,5888.953240649741,"{""S004-MED-01"": 1311.0467593502588}"
K0e24ce8f95c02f3c,B,"[""S004-WAT-02""]","[""S004""]",330.0,1861.643637063279,2.5012980451123363,0.3746754887219159,1750.5624862153456,,"{""S004-WAT-02"": 1182.468485198306}"
K0e368e295b923ecc,A,"[""S007-HYG-01""]","[""S007""]",330.0,1667.4240845409602,1.8059020424955885,0.5986884350009803,1021.7050344987255,,"{""S007-HYG-01"": 1081.35204227048}"
K0ecb5c3c9395091f,C,"[""S014-WAT-01""]","[""S014""]",330.0,1903.288878946648,3.6147314585424057,0.5481585676821993,1812.323103355235,2386.520560526676,"{""S014-WAT-01"": 1213.479439473324}"
K0f48827e501a0344,C,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-03""]","[""S004""]",420.0,2169.0566924832005,5.250117475526193,0.3437353155592259,2255.2401496216776,5748.5016537584,"{""S004-FOD-01"": 1451.4983462416003, ""S004-HYG-01"": 1451.4983462416003, ""S004-MED-01"": 1451.4983462416003, ""S004-WAT-03"": 1451.4983462416003}"
K0f74b9c965a6c724,C,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S015-MED-01"", ""S015-WAT-01""]","[""S015"", ""S007""]",510.0,2545.2717770027584,5.478920276195176,0.31513496547560305,2317.20757480286,1614.5514516622586,"{""S015-MED-01"": 1388.914861275337, ""S015-WAT-01"": 1388.914861275337, ""S007-FOD-01"": 1985.4485483377414, ""S007-HYG-01"": 1985.4485483377414, ""S007-MED-01"": 1985.4485483377414, ""S007-WAT-01"": 1985.4485483377414, ""S007-WAT-02"": 1985.4485483377414}"
K105109363f89594b,C,"[""S001-FOD-01"", ""S001-HYG-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S013-MED-01"", ""S013-WAT-01""]","[""S013"", ""S001""]",570.0,2322.6157837540727,5.703292275623303,0.2870884655470871,2377.9749913146447,1589.283754910507,"{""S013-MED-01"": 1277.6164665061226, ""S013-WAT-01"": 1277.6164665061226, ""S001-FOD-01"": 2010.716245089493, ""S001-HYG-02"": 2010.716245089493, ""S001-MED-01"": 2010.716245089493, ""S001-MED-02"": 2010.716245089493, ""S001-WAT-01"": 2010.716245089493, ""S001-WAT-02"": 2010.716245089493, ""S001-WAT-03"": 2010.716245089493}"
K1086235c0e661b70,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-HYG-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-06"", ""S011-MED-01""]","[""S001"", ""S011""]",600.0,2156.648682680487,3.488180282396595,0.5639774647004256,1778.0488264824112,2189.7304613354204,"{""S001-FOD-01"": 1410.2695386645796, ""S001-FOD-02"": 1410.2695386645796, ""S001-FOD-03"": 1410.2695386645796, ""S001-HYG-01"": 1410.2695386645796, ""S001-HYG-02"": 1410.2695386645796, ""S001-MED-01"": 1410.2695386645796, ""S001-MED-02"": 1410.2695386645796, ""S001-WAT-01"": 1410.2695386645796, ""S001-WAT-06"": 1410.2695386645796, ""S011-MED-01"": 1852.3081540010596}"
K108643997a732340,B,"[""S003-FOD-02""]","[""S003""]",330.0,1960.5233035434708,2.315141136394266,0.42121471590143345,1669.8944924375153,,"{""S003-FOD-02"": 1228.2349851050687}"
K1110984b9b1a63f6,C,"[""S012-FOD-01"", ""S012-MED-01"", ""S012-WAT-01"", ""S013-MED-01""]","[""S013"", ""S012""]",420.0,2371.1585304752866,5.089431915321665,0.3638210105847919,2211.721143732951,1917.7418107089807,"{""S013-MED-01"": 1091.6164665061224, ""S012-FOD-01"": 1682.2581892910193, ""S012-MED-01"": 1682.2581892910193, ""S012-WAT-01"": 1682.2581892910193}"
K111e45c67224f838,C,"[""S013-MED-01""]","[""S013""]",330.0,1479.6329330122453,3.0774713508688594,0.6153160811413926,1666.8151575269828,2598.3835334938776,"{""S013-MED-01"": 1001.6164665061226}"
K11acee99c0220cce,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S006-FOD-01"", ""S006-MED-01"", ""S006-WAT-01"", ""S006-WAT-03"", ""S007-MED-01"", ""S007-WAT-01""]","[""S006"", ""S007"", ""S001""]",570.0,2987.3561519330365,5.832739955676836,0.27090750554039555,2413.0337379958096,924.5433867315433,"{""S006-FOD-01"": 1227.4219339808324, ""S006-MED-01"": 1227.4219339808324, ""S006-WAT-01"": 1227.4219339808324, ""S006-WAT-03"": 1227.4219339808324, ""S007-MED-01"": 1877.739912678076, ""S007-WAT-01"": 1877.739912678076, ""S001-MED-01"": 2675.4566132684567, ""S001-MED-02"": 2675.4566132684567, ""S001-WAT-01"": 2675.4566132684567}"
K11fbbe8959e52721,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02""]","[""S005"", ""S001""]",480.0,2174.8566861927434,4.299600334563811,0.4625499581795236,1997.8084239443651,1737.0428524718363,"{""S005-MED-01"": 1265.2302622628904, ""S005-WAT-01"": 1265.2302622628904, ""S005-WAT-02"": 1265.2302622628904, ""S001-MED-01"": 1862.9571475281637, ""S001-MED-02"": 1862.9571475281637, ""S001-WAT-01"": 1862.9571475281637}"
