check,passed,detail
K4c2fee1d97a719cf/资源兼容,True,U05/B02
K4c2fee1d97a719cf/开始时刻,True,6265.998624557678
K4c2fee1d97a719cf/返航SOC,True,0.6210917461585432
K4dbc076a8cd5f910/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
K4dbc076a8cd5f910/能耗复算,True,2.8511656810800847
K4dbc076a8cd5f910/时间复算,True,2202.629278762021
K4dbc076a8cd5f910/资源兼容,True,U01/A05
K4dbc076a8cd5f910/开始时刻,True,6384.623845377788
K4dbc076a8cd5f910/返航SOC,True,0.3664076264266478
K108643997a732340/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
K108643997a732340/能耗复算,True,2.315141136394266
K108643997a732340/时间复算,True,1960.5233035434708
K108643997a732340/资源兼容,True,U06/B01
K108643997a732340/开始时刻,True,6803.115508870498
K108643997a732340/返航SOC,True,0.42121471590143345
K7f7859856d4d5769/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
K7f7859856d4d5769/能耗复算,True,2.933570877838128
K7f7859856d4d5769/时间复算,True,2118.800185367184
K7f7859856d4d5769/资源兼容,True,U04/A01
K7f7859856d4d5769/开始时刻,True,7012.73409213204
K7f7859856d4d5769/返航SOC,True,0.348095360480416
Kb52e1f117b64f0c1/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
Kb52e1f117b64f0c1/能耗复算,True,3.606797264837633
Kb52e1f117b64f0c1/时间复算,True,1512.5680372066
Kb52e1f117b64f0c1/资源兼容,True,U08/C04
Kb52e1f117b64f0c1/开始时刻,True,7161.606136391947
Kb52e1f117b64f0c1/返航SOC,True,0.5491503418952959
K7fbe7e9ce8e57a6e/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
K7fbe7e9ce8e57a6e/能耗复算,True,1.10144721478425
K7fbe7e9ce8e57a6e/时间复算,True,1162.0229466578785
K7fbe7e9ce8e57a6e/资源兼容,True,U02/A02
K7fbe7e9ce8e57a6e/开始时刻,True,7229.950058203334
K7fbe7e9ce8e57a6e/返航SOC,True,0.7552339522701667
Kee07946002fc1576/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
Kee07946002fc1576/能耗复算,True,1.9174433328254907
Kee07946002fc1576/时间复算,True,1708.276637426976
Kee07946002fc1576/资源兼容,True,U05/B04
Kee07946002fc1576/开始时刻,True,7656.470949659768
Kee07946002fc1576/返航SOC,True,0.5206391667936273
80箱恰好交付一次,True,"{'S001-FOD-01': 1, 'S001-FOD-02': 1, 'S001-FOD-03': 1, 'S001-HYG-01': 1, 'S001-HYG-02': 1, 'S001-MED-01': 1, 'S001-MED-02': 1, 'S001-WAT-01': 1, 'S001-WAT-08': 1, 'S002-FOD-01': 1, 'S002-FOD-02': 1, 'S002-HYG-01': 1, 'S002-MED-01': 1, 'S002-WAT-01': 1, 'S002-WAT-02': 1, 'S002-WAT-03': 1, 'S006-FOD-01': 1, 'S006-HYG-01': 1, 'S006-MED-01': 1, 'S006-WAT-01': 1, 'S006-WAT-02': 1, 'S006-WAT-03': 1, 'S003-HYG-01': 1, 'S003-MED-01': 1, 'S003-WAT-01': 1, 'S003-WAT-02': 1, 'S003-WAT-03': 1, 'S007-HYG-01': 1, 'S007-MED-01': 1, 'S007-WAT-01': 1, 'S010-MED-01': 1, 'S013-MED-01': 1, 'S010-WAT-01': 1, 'S012-FOD-01': 1, 'S012-MED-01': 1, 'S012-WAT-01': 1, 'S013-WAT-01': 1, 'S014-FOD-01': 1, 'S014-MED-01': 1, 'S014-WAT-01': 1, 'S004-FOD-01': 1, 'S004-MED-01': 1, 'S005-FOD-01': 1, 'S005-HYG-01': 1, 'S005-MED-01': 1, 'S005-WAT-01': 1, 'S005-WAT-02': 1, 'S005-WAT-03': 1, 'S008-FOD-01': 1, 'S008-HYG-01': 1, 'S008-MED-01': 1, 'S008-WAT-01': 1, 'S008-WAT-02': 1, 'S015-MED-01': 1, 'S004-WAT-01': 1, 'S009-MED-01': 1, 'S011-MED-01': 1, 'S009-WAT-01': 1, 'S011-WAT-01': 1, 'S015-WAT-01': 1, 'S001-WAT-02': 1, 'S001-WAT-03': 1, 'S001-WAT-04': 1, 'S001-WAT-05': 1, 'S001-WAT-06': 1, 'S001-WAT-07': 1, 'S002-WAT-04': 1, 'S007-WAT-02': 1, 'S003-WAT-04': 1, 'S004-WAT-02': 1, 'S004-WAT-03': 1, 'S007-FOD-01': 1, 'S010-FOD-01': 1, 'S013-FOD-01': 1, 'S003-FOD-01': 1, 'S003-FOD-02': 1, 'S004-HYG-01': 1, 'S009-FOD-01': 1, 'S011-FOD-01': 1, 'S015-FOD-01': 1}"
无人机/U07/K1df606eb1559dd75->Kf14a02aeeb955d62,True,下一次开始1692.1690773291593，前次释放1692.1690773291593
无人机/U07/Kf14a02aeeb955d62->Kb416b63a32900839,True,下一次开始3253.722945290824，前次释放3253.722945290824
无人机/U07/Kb416b63a32900839->K4c8e24d3d6821ea6,True,下一次开始5967.463578990453，前次释放5967.463578990453
无人机/U08/K13be319b34d80848->K1aeec21ec30ae956,True,下一次开始2173.812384815261，前次释放2173.812384815261
无人机/U08/K1aeec21ec30ae956->Kbe0b914994b33c65,True,下一次开始4933.404803207577，前次释放4933.404803207577
无人机/U08/Kbe0b914994b33c65->Kb52e1f117b64f0c1,True,下一次开始7161.606136391947，前次释放7133.106016293039
无人机/U05/K387129bb5e6c964b->K3cdbabc671554db6,True,下一次开始1435.3795658311299，前次释放1435.3795658311299
无人机/U05/K3cdbabc671554db6->Kba60d47b6c53cc67,True,下一次开始3305.1359822126738，前次释放3305.1359822126738
无人机/U05/Kba60d47b6c53cc67->Ke6e462b84bb61ba0,True,下一次开始4569.3043244592145，前次释放4394.236189506026
无人机/U05/Ke6e462b84bb61ba0->K4c2fee1d97a719cf,True,下一次开始6265.998624557678，前次释放6265.998624557678
无人机/U05/K4c2fee1d97a719cf->Kee07946002fc1576,True,下一次开始7656.470949659768，前次释放7656.470949659768
无人机/U06/Kb665122dc4c06a21->K818373b2b01da0de,True,下一次开始1390.4723251020891，前次释放1390.4723251020891
无人机/U06/K818373b2b01da0de->K2427fa81633eda7c,True,下一次开始3313.2126758462746，前次释放3313.2126758462746
无人机/U06/K2427fa81633eda7c->K95c2f815bbd71c13,True,下一次开始4842.592205327028，前次释放4402.312883139626
无人机/U06/K95c2f815bbd71c13->K108643997a732340,True,下一次开始6803.115508870498，前次释放6803.115508870498
无人机/U01/Kf71e6d8f238b7afc->Kddd0efc2418e7a92,True,下一次开始1594.8627275525841，前次释放1594.8627275525841
无人机/U01/Kddd0efc2418e7a92->Ke9b2509a47f96fc5,True,下一次开始2756.8856742104626，前次释放2756.8856742104626
无人机/U01/Ke9b2509a47f96fc5->Kcd94211c7199b196,True,下一次开始4717.199760836827，前次释放4665.475077358115
无人机/U01/Kcd94211c7199b196->K4dbc076a8cd5f910,True,下一次开始6384.623845377788，前次释放6384.623845377788
无人机/U02/Kdfb7d6534c664afa->K639277b45f754bb7,True,下一次开始1552.1137376764395，前次释放1552.1137376764395
无人机/U02/K639277b45f754bb7->Kf60ae6dae18a6492,True,下一次开始3180.726969507769，前次释放3180.726969507769
无人机/U02/Kf60ae6dae18a6492->K52efb09e27c88528,True,下一次开始4371.626471585071，前次释放4371.626471585071
无人机/U02/K52efb09e27c88528->K3e24567b2241a105,True,下一次开始5562.525973662374，前次释放5562.525973662374
无人机/U02/K3e24567b2241a105->K7fbe7e9ce8e57a6e,True,下一次开始7229.950058203334，前次释放7229.950058203334
无人机/U03/K94079d662c185e91->K6d28f87bf4a9adf4,True,下一次开始2278.0703326671837，前次释放1908.5894031476528
无人机/U03/K6d28f87bf4a9adf4->Kbd7c6dc81386deee,True,下一次开始3964.600213989378，前次释放3906.683564498513
无人机/U03/Kbd7c6dc81386deee->Kf66a81ce45238bdb,True,下一次开始5195.153289303526，前次释放5155.499716066681
无人机/U04/K7bae4759637950ad->Kd38bf7ab5ed430fa,True,下一次开始2319.923405388561，前次释放2118.800185367184
无人机/U04/Kd38bf7ab5ed430fa->K4624f43d396c3163,True,下一次开始3481.9463520464396，前次释放3481.9463520464396
无人机/U04/K4624f43d396c3163->Kb9a5d3127686f58b,True,下一次开始4893.933906764856，前次释放4672.845854123741
无人机/U04/Kb9a5d3127686f58b->K7f7859856d4d5769,True,下一次开始7012.73409213204，前次释放7012.73409213204
电池飞行及充电/C01/K1df606eb1559dd75->Kb416b63a32900839,True,下一次开始3793.722945290824，前次释放3262.2753801564804
电池飞行及充电/C02/K13be319b34d80848->Kbe0b914994b33c65,True,下一次开始5383.404803207577，前次释放4708.202397604101
电池飞行及充电/C03/Kf14a02aeeb955d62->K4c8e24d3d6821ea6,True,下一次开始6297.463578990453，前次释放4790.677992037874
电池飞行及充电/C04/K1aeec21ec30ae956->Kb52e1f117b64f0c1,True,下一次开始7491.606136391947，前次释放7491.606136391947
电池飞行及充电/B01/K387129bb5e6c964b->K2427fa81633eda7c,True,下一次开始3643.2126758462746，前次释放2741.782065004209
电池飞行及充电/B01/K2427fa81633eda7c->K108643997a732340,True,下一次开始7133.115508870498，前次释放5505.33529820577
电池飞行及充电/B02/Kb665122dc4c06a21->Kba60d47b6c53cc67,True,下一次开始3635.1359822126738，前次释放2696.983865703311
电池飞行及充电/B02/Kba60d47b6c53cc67->K4c2fee1d97a719cf,True,下一次开始6595.998624557678，前次释放5497.25860457217
电池飞行及充电/A01/Kf71e6d8f238b7afc->Kd38bf7ab5ed430fa,True,下一次开始2649.923405388561，前次释放2649.923405388561
电池飞行及充电/A01/Kd38bf7ab5ed430fa->K52efb09e27c88528,True,下一次开始4701.626471585071，前次释放4309.114994714484
电池飞行及充电/A01/K52efb09e27c88528->K7f7859856d4d5769,True,下一次开始7342.73409213204，前次释放6414.833408842159
电池飞行及充电/B03/K818373b2b01da0de->K95c2f815bbd71c13,True,下一次开始5172.592205327028，前次释放5172.592205327028
电池飞行及充电/A02/Kdfb7d6534c664afa->K6d28f87bf4a9adf4,True,下一次开始2608.0703326671837，前次释放2608.0703326671837
电池飞行及充电/A02/K6d28f87bf4a9adf4->Kcd94211c7199b196,True,下一次开始5047.199760836827，前次释放5047.199760836827
电池飞行及充电/A02/Kcd94211c7199b196->K7fbe7e9ce8e57a6e,True,下一次开始7559.950058203334，前次释放7425.582226828132
电池飞行及充电/B04/K3cdbabc671554db6->Ke6e462b84bb61ba0,True,下一次开始4899.3043244592145，前次释放4899.3043244592145
电池飞行及充电/B04/Ke6e462b84bb61ba0->Kee07946002fc1576,True,下一次开始7986.470949659768，前次释放7955.878986105019
电池飞行及充电/A03/K94079d662c185e91->Ke9b2509a47f96fc5,True,下一次开始3086.8856742104626，前次释放3079.077877227804
电池飞行及充电/A03/Ke9b2509a47f96fc5->K3e24567b2241a105,True,下一次开始5892.525973662374，前次释放5867.271493805705
电池飞行及充电/A04/K7bae4759637950ad->Kf60ae6dae18a6492,True,下一次开始3510.726969507769，前次释放3495.680668264692
电池飞行及充电/A04/Kf60ae6dae18a6492->Kb9a5d3127686f58b,True,下一次开始5223.933906764856，前次释放5223.933906764856
电池飞行及充电/A05/K639277b45f754bb7->Kbd7c6dc81386deee,True,下一次开始4294.600213989378，前次释放4294.600213989378
电池飞行及充电/A05/Kbd7c6dc81386deee->K4dbc076a8cd5f910,True,下一次开始6714.623845377788，前次释放6007.807151246466
电池飞行及充电/A06/Kddd0efc2418e7a92->K4624f43d396c3163,True,下一次开始3811.9463520464396，前次释放3569.90405912535
电池飞行及充电/A06/K4624f43d396c3163->Kf66a81ce45238bdb,True,下一次开始5525.153289303526，前次释放5525.153289303526
