check,passed,detail
K806392540527a13e/资源兼容,True,U04/A01
K806392540527a13e/开始时刻,True,5612.099738879425
K806392540527a13e/返航SOC,True,0.5841692370782866
K39298162f1da2289/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
K39298162f1da2289/能耗复算,True,1.4648566429879009
K39298162f1da2289/时间复算,True,1516.2753989804246
K39298162f1da2289/资源兼容,True,U06/B02
K39298162f1da2289/开始时刻,True,6582.671952982715
K39298162f1da2289/返航SOC,True,0.6337858392530248
Kb52434349b96a23f/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
Kb52434349b96a23f/能耗复算,True,2.1580442414771177
Kb52434349b96a23f/时间复算,True,1628.6132318313294
Kb52434349b96a23f/资源兼容,True,U03/A06
Kb52434349b96a23f/开始时刻,True,6660.937742771431
Kb52434349b96a23f/返航SOC,True,0.520434613005085
K7fbe7e9ce8e57a6e/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
K7fbe7e9ce8e57a6e/能耗复算,True,1.10144721478425
K7fbe7e9ce8e57a6e/时间复算,True,1162.0229466578785
K7fbe7e9ce8e57a6e/资源兼容,True,U02/A05
K7fbe7e9ce8e57a6e/开始时刻,True,6822.923800607641
K7fbe7e9ce8e57a6e/返航SOC,True,0.7552339522701667
K26fba9ec4e9317d3/物理可行,True,重新检查质量、体积、逐段载荷、能耗及最早交付
K26fba9ec4e9317d3/能耗复算,True,3.8867864900718647
K26fba9ec4e9317d3/时间复算,True,1834.509722550674
K26fba9ec4e9317d3/资源兼容,True,U08/C04
K26fba9ec4e9317d3/开始时刻,True,6892.0027045665665
K26fba9ec4e9317d3/返航SOC,True,0.5141516887410169
80箱恰好交付一次,True,"{'S001-FOD-01': 1, 'S001-FOD-02': 1, 'S001-FOD-03': 1, 'S001-HYG-01': 1, 'S001-HYG-02': 1, 'S001-MED-01': 1, 'S001-MED-02': 1, 'S001-WAT-01': 1, 'S001-WAT-08': 1, 'S002-FOD-01': 1, 'S002-FOD-02': 1, 'S002-HYG-01': 1, 'S002-MED-01': 1, 'S002-WAT-01': 1, 'S002-WAT-02': 1, 'S002-WAT-03': 1, 'S006-FOD-01': 1, 'S006-HYG-01': 1, 'S006-MED-01': 1, 'S006-WAT-01': 1, 'S006-WAT-02': 1, 'S006-WAT-03': 1, 'S007-MED-01': 1, 'S010-MED-01': 1, 'S013-MED-01': 1, 'S007-WAT-01': 1, 'S010-WAT-01': 1, 'S012-FOD-01': 1, 'S012-MED-01': 1, 'S012-WAT-01': 1, 'S013-WAT-01': 1, 'S014-FOD-01': 1, 'S014-MED-01': 1, 'S014-WAT-01': 1, 'S003-FOD-01': 1, 'S003-FOD-02': 1, 'S003-HYG-01': 1, 'S003-MED-01': 1, 'S003-WAT-01': 1, 'S003-WAT-02': 1, 'S003-WAT-04': 1, 'S004-FOD-01': 1, 'S004-HYG-01': 1, 'S004-MED-01': 1, 'S004-WAT-01': 1, 'S004-WAT-02': 1, 'S004-WAT-03': 1, 'S008-FOD-01': 1, 'S008-HYG-01': 1, 'S008-MED-01': 1, 'S008-WAT-01': 1, 'S008-WAT-02': 1, 'S015-MED-01': 1, 'S005-FOD-01': 1, 'S005-HYG-01': 1, 'S005-MED-01': 1, 'S005-WAT-01': 1, 'S005-WAT-02': 1, 'S005-WAT-03': 1, 'S009-MED-01': 1, 'S011-MED-01': 1, 'S009-WAT-01': 1, 'S011-WAT-01': 1, 'S015-WAT-01': 1, 'S001-WAT-02': 1, 'S001-WAT-03': 1, 'S001-WAT-04': 1, 'S001-WAT-05': 1, 'S001-WAT-06': 1, 'S001-WAT-07': 1, 'S002-WAT-04': 1, 'S007-WAT-02': 1, 'S003-WAT-03': 1, 'S007-FOD-01': 1, 'S010-FOD-01': 1, 'S013-FOD-01': 1, 'S007-HYG-01': 1, 'S009-FOD-01': 1, 'S011-FOD-01': 1, 'S015-FOD-01': 1}"
无人机/U07/K1df606eb1559dd75->Kf14a02aeeb955d62,True,下一次开始1692.1690773291593，前次释放1692.1690773291593
无人机/U07/Kf14a02aeeb955d62->K402360239976e579,True,下一次开始3253.722945290824，前次释放3253.722945290824
无人机/U07/K402360239976e579->K78c94a30d30c22a8,True,下一次开始5554.779637774025，前次释放5554.779637774025
无人机/U08/K13be319b34d80848->K7d1c2b76b4e740be,True,下一次开始2173.812384815261，前次释放2173.812384815261
无人机/U08/K7d1c2b76b4e740be->Kbe0b914994b33c65,True,下一次开始4675.90373441993，前次释放4675.90373441993
无人机/U08/Kbe0b914994b33c65->K26fba9ec4e9317d3,True,下一次开始6892.0027045665665，前次释放6875.6049475053915
无人机/U05/K8383d7e145d3842f->K3cdbabc671554db6,True,下一次开始1516.2753989804246，前次释放1516.2753989804246
无人机/U05/K3cdbabc671554db6->Kf19d097f0a8dd4cb,True,下一次开始3386.0318153619683，前次释放3386.0318153619683
无人机/U05/Kf19d097f0a8dd4cb->Kc11cab02f0311cc0,True,下一次开始4650.2001576085095，前次释放4475.13202265532
无人机/U05/Kc11cab02f0311cc0->K2c6bc08539c8fb48,True,下一次开始5739.300364901861，前次释放5739.300364901861
无人机/U06/K387129bb5e6c964b->K818373b2b01da0de,True,下一次开始1435.3795658311299，前次释放1435.3795658311299
无人机/U06/K818373b2b01da0de->Kc9e3192012b1ea18,True,下一次开始3358.119916575315，前次释放3358.119916575315
无人机/U06/Kc9e3192012b1ea18->K7e698c920a5f6f75,True,下一次开始5066.396554002291，前次释放5066.396554002291
无人机/U06/K7e698c920a5f6f75->K39298162f1da2289,True,下一次开始6582.671952982715，前次释放6582.671952982715
无人机/U01/K2278fdfa1d1f0991->K94079d662c185e91,True,下一次开始1552.1137376764395，前次释放1552.1137376764395
无人机/U01/K94079d662c185e91->Kcb3a7296162eec73,True,下一次开始3898.892801622337，前次释放3460.7031408240923
无人机/U01/Kcb3a7296162eec73->K6c651bf5f9d66b68,True,下一次开始5089.79230369964，前次释放5089.79230369964
无人机/U02/K05d98545035b5fc0->K6d28f87bf4a9adf4,True,下一次开始2278.0703326671837，前次释放1667.4240845409602
无人机/U02/K6d28f87bf4a9adf4->K4624f43d396c3163,True,下一次开始3964.600213989378，前次释放3906.683564498513
无人机/U02/K4624f43d396c3163->K3e24567b2241a105,True,下一次开始5155.499716066681，前次释放5155.499716066681
无人机/U02/K3e24567b2241a105->K7fbe7e9ce8e57a6e,True,下一次开始6822.923800607641，前次释放6822.923800607641
无人机/U03/Kf71e6d8f238b7afc->Kddd0efc2418e7a92,True,下一次开始2253.8514700495716，前次释放1594.8627275525841
无人机/U03/Kddd0efc2418e7a92->K35c7b3e302c7ade7,True,下一次开始3415.87441670745，前次释放3415.87441670745
无人机/U03/K35c7b3e302c7ade7->Kaf7dd1e100a71be6,True,下一次开始4717.199760836827，前次释放4606.773918784753
无人机/U03/Kaf7dd1e100a71be6->Kb52434349b96a23f,True,下一次开始6660.937742771431，前次释放6660.937742771431
无人机/U04/Kdfb7d6534c664afa->K639277b45f754bb7,True,下一次开始1552.1137376764395，前次释放1552.1137376764395
无人机/U04/K639277b45f754bb7->Kd38bf7ab5ed430fa,True,下一次开始3180.726969507769，前次释放3180.726969507769
无人机/U04/Kd38bf7ab5ed430fa->Kbd7c6dc81386deee,True,下一次开始4342.749916165647，前次释放4342.749916165647
无人机/U04/Kbd7c6dc81386deee->K806392540527a13e,True,下一次开始5612.099738879425，前次释放5533.649418242949
电池飞行及充电/C01/K1df606eb1559dd75->K402360239976e579,True,下一次开始3733.722945290824，前次释放3262.2753801564804
电池飞行及充电/C02/K13be319b34d80848->Kbe0b914994b33c65,True,下一次开始5125.90373441993，前次释放4708.202397604101
电池飞行及充电/C03/Kf14a02aeeb955d62->K78c94a30d30c22a8,True,下一次开始6034.779637774025，前次释放4790.677992037874
电池飞行及充电/B01/K8383d7e145d3842f->Kf19d097f0a8dd4cb,True,下一次开始3716.0318153619683，前次释放2808.4901058800133
电池飞行及充电/B01/Kf19d097f0a8dd4cb->K2c6bc08539c8fb48,True,下一次开始6069.300364901861，前次释放5578.154437721464
电池飞行及充电/B02/K387129bb5e6c964b->Kc9e3192012b1ea18,True,下一次开始3688.119916575315，前次释放2741.782065004209
电池飞行及充电/B02/Kc9e3192012b1ea18->K39298162f1da2289,True,下一次开始6912.671952982715，前次释放6603.862813265757
电池飞行及充电/A01/K2278fdfa1d1f0991->Kddd0efc2418e7a92,True,下一次开始2583.8514700495716，前次释放2583.8514700495716
电池飞行及充电/A01/Kddd0efc2418e7a92->Kcb3a7296162eec73,True,下一次开始4228.892801622337，前次释放4228.892801622337
电池飞行及充电/A01/Kcb3a7296162eec73->K806392540527a13e,True,下一次开始5942.099738879425，前次释放5942.099738879425
电池飞行及充电/A02/K05d98545035b5fc0->K35c7b3e302c7ade7,True,下一次开始3745.87441670745，前次释放2708.3824659913043
电池飞行及充电/A02/K35c7b3e302c7ade7->K3e24567b2241a105,True,下一次开始5485.499716066681，前次释放5459.081353964538
电池飞行及充电/A03/Kf71e6d8f238b7afc->Kd38bf7ab5ed430fa,True,下一次开始3510.726969507769，前次释放2649.923405388561
电池飞行及充电/A03/Kd38bf7ab5ed430fa->K6c651bf5f9d66b68,True,下一次开始5419.79230369964，前次释放5169.918558833691
电池飞行及充电/B03/K818373b2b01da0de->K7e698c920a5f6f75,True,下一次开始5396.396554002291，前次释放5217.499446056068
电池飞行及充电/A04/Kdfb7d6534c664afa->K6d28f87bf4a9adf4,True,下一次开始2608.0703326671837，前次释放2608.0703326671837
电池飞行及充电/A04/K6d28f87bf4a9adf4->Kaf7dd1e100a71be6,True,下一次开始5047.199760836827，前次释放5047.199760836827
电池飞行及充电/B04/K3cdbabc671554db6->Kc11cab02f0311cc0,True,下一次开始4980.2001576085095，前次释放4980.2001576085095
电池飞行及充电/C04/K7d1c2b76b4e740be->K26fba9ec4e9317d3,True,下一次开始7222.0027045665665，前次释放7222.0027045665665
电池飞行及充电/A05/K94079d662c185e91->Kbd7c6dc81386deee,True,下一次开始4672.749916165647，前次释放4631.191614904244
电池飞行及充电/A05/Kbd7c6dc81386deee->K7fbe7e9ce8e57a6e,True,下一次开始7152.923800607641，前次释放6385.956853422734
电池飞行及充电/A06/K639277b45f754bb7->K4624f43d396c3163,True,下一次开始4294.600213989378，前次释放4294.600213989378
电池飞行及充电/A06/K4624f43d396c3163->Kb52434349b96a23f,True,下一次开始6990.937742771431，前次释放6007.807151246466
